order_id,property_id,property_city,property_state,product_id,product_category,product_name,quantity,product_price,order_total
1306,16,Denver,Colorado,19,Housekeeping,Light Bulb,3,17,51
1307,3,Portland,Oregon,3,Housekeeping,Washcloth,1,3,3
1308,16,Denver,Colorado,21,Office Supplies,Printer Paper,2,50,100
1309,17,Las Vegas,Nevada,72,Maintenance,Nails,2,12,24
1310,7,Boston,Massachusetts,29,Office Supplies,Erasable Markers,3,6,18
1311,1,New York,New York,6,Housekeeping,Conditioner,3,40,120
1312,11,Atlanta,Georgia,39,Furnishings,Alarm Clock,1,45,45
1313,11,Atlanta,Georgia,77,Public Areas,Large Area Rug,3,40,120
1314,10,Arlington,Virginia,88,Public Areas,Serving Tray,1,6,6
1315,4,Seattle,Washington,44,Furnishings,Floor Lamp,3,55,165
1316,15,Chicago,Illinois,70,Maintenance,Door Lock,1,117,117
1317,9,Richmond,Virginia,8,Housekeeping,Bath Soap,1,35,35
1318,17,Las Vegas,Nevada,64,Maintenance,Gaffer's Tape,3,27,81
1319,13,New Orleans,Louisiana,83,Public Areas,Bar Stool,1,60,60
1320,4,Seattle,Washington,3,Housekeeping,Washcloth,2,3,6
1321,7,Boston,Massachusetts,20,Office Supplies,Pens,3,30,90
1322,9,Richmond,Virginia,81,Public Areas,Flyer Holder,3,3,9
1323,6,Orlando,Florida,89,Public Areas,Photograph,3,45,135
1324,20,San Francisco,California,91,Public Areas,Small Sign,2,14,28
1325,19,Los Angeles,California,4,Housekeeping,Shampoo,1,40,40
1326,4,Seattle,Washington,32,Office Supplies,Note Pads,2,14,28
1327,20,San Francisco,California,1,Housekeeping,Large Towel,2,9,18
1328,20,San Francisco,California,13,Housekeeping,Bed Sheet (Double),1,20,20
1329,18,Phoenix,Arizona,6,Housekeeping,Conditioner,1,40,40
1330,1,New York,New York,63,Maintenance,Duct Tape,2,27,54
1331,1,New York,New York,40,Furnishings,Coffee Maker,3,119,357
1332,8,Philadelphia,Pennsylvania,5,Housekeeping,Moisturizer,3,40,120
1333,6,Orlando,Florida,39,Furnishings,Alarm Clock,2,45,90
1334,9,Richmond,Virginia,62,Maintenance,Leaf Blower,2,202,404
1335,14,Nashville,Tennessee,1,Housekeeping,Large Towel,1,9,9
1336,2,Cincinnati,Ohio,57,Furnishings,Wireless Router,1,70,70
1337,5,Kansas City,Missouri,26,Office Supplies,Envelopes (Catalog),2,13,26
1338,1,New York,New York,84,Public Areas,Tall Chair,2,75,150
1339,18,Phoenix,Arizona,60,Maintenance,Portable Drill,2,195,390
1340,1,New York,New York,47,Furnishings,Swivel Chair,1,75,75
1341,13,New Orleans,Louisiana,9,Housekeeping,Tissues,3,14,42
1342,20,San Francisco,California,3,Housekeeping,Washcloth,2,3,6
1343,7,Boston,Massachusetts,31,Office Supplies,Sticky Notes,3,20,60
1344,19,Los Angeles,California,32,Office Supplies,Note Pads,1,14,14
1345,9,Richmond,Virginia,48,Furnishings,Side Table,3,40,120
1346,9,Richmond,Virginia,62,Maintenance,Leaf Blower,3,202,606
1347,9,Richmond,Virginia,35,Furnishings,Tissue Box,1,25,25
1348,1,New York,New York,34,Furnishings,Shower Curtain,3,5,15
1349,16,Denver,Colorado,2,Housekeeping,Hand Towel,2,5,10
1350,5,Kansas City,Missouri,21,Office Supplies,Printer Paper,3,50,150
1351,12,Dallas,Texas,29,Office Supplies,Erasable Markers,2,6,12
1352,20,San Francisco,California,13,Housekeeping,Bed Sheet (Double),1,20,20
1353,19,Los Angeles,California,12,Housekeeping,Bed Sheet (King),3,29,87
1354,7,Boston,Massachusetts,31,Office Supplies,Sticky Notes,3,20,60
1355,14,Nashville,Tennessee,32,Office Supplies,Note Pads,1,14,14
1356,6,Orlando,Florida,38,Furnishings,Bed (Double),1,250,250
1357,4,Seattle,Washington,22,Office Supplies,Paper Clips,1,3,3
1358,10,Arlington,Virginia,87,Public Areas,End Table,2,30,60
1359,11,Atlanta,Georgia,26,Office Supplies,Envelopes (Catalog),2,13,26
1360,1,New York,New York,22,Office Supplies,Paper Clips,1,3,3
1361,10,Arlington,Virginia,54,Furnishings,Chest of Drawers,1,150,150
1362,1,New York,New York,24,Office Supplies,Envelopes (Letter),1,24,24
1363,19,Los Angeles,California,49,Furnishings,Large Vase,3,27,81
1364,13,New Orleans,Louisiana,19,Housekeeping,Light Bulb,3,17,51
1365,16,Denver,Colorado,2,Housekeeping,Hand Towel,1,5,5
1366,9,Richmond,Virginia,29,Office Supplies,Erasable Markers,3,6,18
1367,15,Chicago,Illinois,87,Public Areas,End Table,3,30,90
1368,10,Arlington,Virginia,42,Furnishings,Reading Chair,2,70,140
1369,3,Portland,Oregon,50,Furnishings,Small Vase,1,33,33
1370,4,Seattle,Washington,82,Public Areas,Business Cards,1,60,60
1371,11,Atlanta,Georgia,76,Public Areas,Ficus,2,80,160
1372,20,San Francisco,California,19,Housekeeping,Light Bulb,3,17,51
1373,3,Portland,Oregon,89,Public Areas,Photograph,2,45,90
1374,1,New York,New York,11,Housekeeping,Shower Cap,3,10,30
1375,12,Dallas,Texas,56,Furnishings,Telephone,2,38,76
1376,16,Denver,Colorado,59,Maintenance,Screws,3,14,42
1377,17,Las Vegas,Nevada,94,Public Areas,Monitor,2,70,140
1378,14,Nashville,Tennessee,41,Furnishings,Office Chair,3,85,255
1379,10,Arlington,Virginia,44,Furnishings,Floor Lamp,3,55,165
1380,15,Chicago,Illinois,17,Housekeeping,Clothes Hanger,1,18,18
1381,5,Kansas City,Missouri,17,Housekeeping,Clothes Hanger,1,18,18
1382,7,Boston,Massachusetts,24,Office Supplies,Envelopes (Letter),1,24,24
1383,20,San Francisco,California,1,Housekeeping,Large Towel,1,9,9
1384,2,Cincinnati,Ohio,94,Public Areas,Monitor,3,70,210
1385,4,Seattle,Washington,63,Maintenance,Duct Tape,1,27,27
1386,1,New York,New York,87,Public Areas,End Table,2,30,60
1387,11,Atlanta,Georgia,65,Maintenance,Ladder,1,89,89
1388,3,Portland,Oregon,57,Furnishings,Wireless Router,3,70,210
1389,7,Boston,Massachusetts,15,Housekeeping,Drinking Glass,2,24,48
1390,5,Kansas City,Missouri,84,Public Areas,Tall Chair,2,75,150
1391,8,Philadelphia,Pennsylvania,65,Maintenance,Ladder,3,89,267
1392,13,New Orleans,Louisiana,87,Public Areas,End Table,3,30,90
1393,4,Seattle,Washington,18,Housekeeping,Coffee Cup,1,24,24
1394,14,Nashville,Tennessee,85,Public Areas,Low Chair,1,80,80
1395,7,Boston,Massachusetts,94,Public Areas,Monitor,3,70,210
1396,6,Orlando,Florida,54,Furnishings,Chest of Drawers,2,150,300
1397,12,Dallas,Texas,62,Maintenance,Leaf Blower,1,202,202
1398,5,Kansas City,Missouri,14,Housekeeping,Pillowcase,2,15,30
1399,19,Los Angeles,California,1,Housekeeping,Large Towel,2,9,18
1400,19,Los Angeles,California,47,Furnishings,Swivel Chair,3,75,225
1401,19,Los Angeles,California,64,Maintenance,Gaffer's Tape,3,27,81
1402,20,San Francisco,California,40,Furnishings,Coffee Maker,3,119,357
1403,6,Orlando,Florida,94,Public Areas,Monitor,2,70,140
1404,2,Cincinnati,Ohio,25,Office Supplies,Envelopes (Legal),2,28,56
1405,19,Los Angeles,California,70,Maintenance,Door Lock,2,117,234
1406,11,Atlanta,Georgia,28,Office Supplies,Staples,1,8,8
1407,12,Dallas,Texas,5,Housekeeping,Moisturizer,3,40,120
1408,13,New Orleans,Louisiana,42,Furnishings,Reading Chair,3,70,210
1409,3,Portland,Oregon,21,Office Supplies,Printer Paper,2,50,100
1410,9,Richmond,Virginia,49,Furnishings,Large Vase,1,27,27
1411,9,Richmond,Virginia,53,Furnishings,Iron,2,20,40
1412,6,Orlando,Florida,58,Furnishings,Mirror,1,85,85
1413,11,Atlanta,Georgia,77,Public Areas,Large Area Rug,3,40,120
1414,10,Arlington,Virginia,65,Maintenance,Ladder,2,89,178
1415,7,Boston,Massachusetts,36,Furnishings,Armoire,1,115,115
1416,17,Las Vegas,Nevada,84,Public Areas,Tall Chair,3,75,225
1417,14,Nashville,Tennessee,81,Public Areas,Flyer Holder,1,3,3
1418,11,Atlanta,Georgia,84,Public Areas,Tall Chair,3,75,225
1419,16,Denver,Colorado,17,Housekeeping,Clothes Hanger,2,18,36
1420,13,New Orleans,Louisiana,51,Furnishings,Painting,2,85,170
1421,9,Richmond,Virginia,78,Public Areas,Small Area Rug,3,20,60
1422,4,Seattle,Washington,45,Furnishings,Computer Desk,1,102,102
1423,11,Atlanta,Georgia,49,Furnishings,Large Vase,3,27,81
1424,2,Cincinnati,Ohio,90,Public Areas,Luggage Cart,2,138,276
1425,4,Seattle,Washington,21,Office Supplies,Printer Paper,1,50,50
1426,4,Seattle,Washington,30,Office Supplies,Permanent Markers,3,6,18
1427,3,Portland,Oregon,79,Public Areas,Coffee Table,1,103,103
1428,18,Phoenix,Arizona,82,Public Areas,Business Cards,3,60,180
1429,4,Seattle,Washington,15,Housekeeping,Drinking Glass,1,24,24
1430,11,Atlanta,Georgia,51,Furnishings,Painting,3,85,255
1431,2,Cincinnati,Ohio,88,Public Areas,Serving Tray,1,6,6
1432,10,Arlington,Virginia,68,Maintenance,Window Screen,1,30,30
1433,6,Orlando,Florida,78,Public Areas,Small Area Rug,3,20,60
1434,13,New Orleans,Louisiana,65,Maintenance,Ladder,3,89,267
1435,10,Arlington,Virginia,17,Housekeeping,Clothes Hanger,2,18,36
1436,20,San Francisco,California,59,Maintenance,Screws,2,14,28
1437,4,Seattle,Washington,20,Office Supplies,Pens,1,30,30
1438,6,Orlando,Florida,32,Office Supplies,Note Pads,2,14,28
1439,6,Orlando,Florida,92,Public Areas,Large Sign,2,20,40
1440,6,Orlando,Florida,75,Public Areas,Small Plant,2,25,50
1441,17,Las Vegas,Nevada,70,Maintenance,Door Lock,1,117,117
1442,17,Las Vegas,Nevada,91,Public Areas,Small Sign,3,14,42
1443,19,Los Angeles,California,27,Office Supplies,Invisible Tape,2,8,16
1444,17,Las Vegas,Nevada,74,Public Areas,Large Plant,3,35,105
1445,13,New Orleans,Louisiana,19,Housekeeping,Light Bulb,2,17,34
1446,16,Denver,Colorado,31,Office Supplies,Sticky Notes,1,20,20
1447,15,Chicago,Illinois,11,Housekeeping,Shower Cap,2,10,20
1448,6,Orlando,Florida,5,Housekeeping,Moisturizer,1,40,40
1449,15,Chicago,Illinois,70,Maintenance,Door Lock,2,117,234
1450,11,Atlanta,Georgia,16,Housekeeping,Mouthwash,1,40,40
1451,1,New York,New York,18,Housekeeping,Coffee Cup,1,24,24
1452,13,New Orleans,Louisiana,79,Public Areas,Coffee Table,3,103,309
1453,20,San Francisco,California,29,Office Supplies,Erasable Markers,3,6,18
1454,6,Orlando,Florida,87,Public Areas,End Table,2,30,60
1455,16,Denver,Colorado,72,Maintenance,Nails,2,12,24
1456,20,San Francisco,California,29,Office Supplies,Erasable Markers,1,6,6
1457,8,Philadelphia,Pennsylvania,90,Public Areas,Luggage Cart,3,138,414
1458,19,Los Angeles,California,87,Public Areas,End Table,1,30,30
1459,6,Orlando,Florida,15,Housekeeping,Drinking Glass,1,24,24
1460,11,Atlanta,Georgia,91,Public Areas,Small Sign,3,14,42
1461,4,Seattle,Washington,12,Housekeeping,Bed Sheet (King),1,29,29
1462,8,Philadelphia,Pennsylvania,31,Office Supplies,Sticky Notes,3,20,60
1463,20,San Francisco,California,61,Maintenance,Tape Measure,2,8,16
1464,7,Boston,Massachusetts,41,Furnishings,Office Chair,3,85,255
1465,20,San Francisco,California,27,Office Supplies,Invisible Tape,3,8,24
1466,9,Richmond,Virginia,70,Maintenance,Door Lock,1,117,117
1467,14,Nashville,Tennessee,52,Furnishings,Ironing Board,2,18,36
1468,20,San Francisco,California,4,Housekeeping,Shampoo,3,40,120
1469,17,Las Vegas,Nevada,49,Furnishings,Large Vase,3,27,81
1470,11,Atlanta,Georgia,16,Housekeeping,Mouthwash,1,40,40
1471,13,New Orleans,Louisiana,8,Housekeeping,Bath Soap,3,35,105
1472,2,Cincinnati,Ohio,38,Furnishings,Bed (Double),1,250,250
1473,19,Los Angeles,California,47,Furnishings,Swivel Chair,2,75,150
1474,15,Chicago,Illinois,3,Housekeeping,Washcloth,3,3,9
1475,12,Dallas,Texas,20,Office Supplies,Pens,2,30,60
1476,5,Kansas City,Missouri,66,Maintenance,Wood Glue,2,21,42
1477,3,Portland,Oregon,54,Furnishings,Chest of Drawers,3,150,450
1478,12,Dallas,Texas,55,Furnishings,Television,2,200,400
1479,8,Philadelphia,Pennsylvania,45,Furnishings,Computer Desk,3,102,306
1480,5,Kansas City,Missouri,79,Public Areas,Coffee Table,3,103,309
1481,18,Phoenix,Arizona,10,Housekeeping,Toilet Paper,1,19,19
1482,20,San Francisco,California,39,Furnishings,Alarm Clock,1,45,45
1483,2,Cincinnati,Ohio,69,Maintenance,Door Knob,2,41,82
1484,1,New York,New York,1,Housekeeping,Large Towel,2,9,18
1485,17,Las Vegas,Nevada,87,Public Areas,End Table,1,30,30
1486,14,Nashville,Tennessee,52,Furnishings,Ironing Board,1,18,18
1487,8,Philadelphia,Pennsylvania,2,Housekeeping,Hand Towel,3,5,15
1488,20,San Francisco,California,18,Housekeeping,Coffee Cup,3,24,72
1489,3,Portland,Oregon,84,Public Areas,Tall Chair,2,75,150
1490,6,Orlando,Florida,55,Furnishings,Television,1,200,200
1491,9,Richmond,Virginia,49,Furnishings,Large Vase,3,27,81
1492,12,Dallas,Texas,79,Public Areas,Coffee Table,1,103,103
1493,17,Las Vegas,Nevada,28,Office Supplies,Staples,3,8,24
1494,13,New Orleans,Louisiana,8,Housekeeping,Bath Soap,2,35,70
1495,10,Arlington,Virginia,5,Housekeeping,Moisturizer,3,40,120
1496,3,Portland,Oregon,83,Public Areas,Bar Stool,2,60,120
1497,16,Denver,Colorado,54,Furnishings,Chest of Drawers,2,150,300
1498,16,Denver,Colorado,65,Maintenance,Ladder,2,89,178
1499,19,Los Angeles,California,75,Public Areas,Small Plant,1,25,25
1500,14,Nashville,Tennessee,65,Maintenance,Ladder,1,89,89
1501,18,Phoenix,Arizona,21,Office Supplies,Printer Paper,1,50,50
1502,13,New Orleans,Louisiana,3,Housekeeping,Washcloth,3,3,9
1503,6,Orlando,Florida,54,Furnishings,Chest of Drawers,2,150,300
1504,9,Richmond,Virginia,76,Public Areas,Ficus,1,80,80
1505,6,Orlando,Florida,38,Furnishings,Bed (Double),3,250,750
1506,17,Las Vegas,Nevada,77,Public Areas,Large Area Rug,1,40,40
1507,18,Phoenix,Arizona,60,Maintenance,Portable Drill,2,195,390
1508,6,Orlando,Florida,33,Furnishings,Towel Rack,2,10,20
1509,10,Arlington,Virginia,59,Maintenance,Screws,2,14,28
1510,17,Las Vegas,Nevada,78,Public Areas,Small Area Rug,1,20,20
1511,1,New York,New York,54,Furnishings,Chest of Drawers,1,150,150
1512,6,Orlando,Florida,50,Furnishings,Small Vase,3,33,99
1513,5,Kansas City,Missouri,82,Public Areas,Business Cards,3,60,180
1514,11,Atlanta,Georgia,45,Furnishings,Computer Desk,1,102,102
1515,7,Boston,Massachusetts,40,Furnishings,Coffee Maker,3,119,357
1516,12,Dallas,Texas,30,Office Supplies,Permanent Markers,3,6,18
1517,14,Nashville,Tennessee,86,Public Areas,Sofa,2,215,430
1518,7,Boston,Massachusetts,53,Furnishings,Iron,3,20,60
1519,12,Dallas,Texas,19,Housekeeping,Light Bulb,3,17,51
1520,1,New York,New York,4,Housekeeping,Shampoo,3,40,120
1521,5,Kansas City,Missouri,30,Office Supplies,Permanent Markers,2,6,12
1522,19,Los Angeles,California,55,Furnishings,Television,2,200,400
1523,4,Seattle,Washington,16,Housekeeping,Mouthwash,1,40,40
1524,11,Atlanta,Georgia,11,Housekeeping,Shower Cap,2,10,20
1525,3,Portland,Oregon,82,Public Areas,Business Cards,3,60,180
1526,14,Nashville,Tennessee,78,Public Areas,Small Area Rug,2,20,40
1527,1,New York,New York,7,Housekeeping,Hand Soap,3,35,105
1528,8,Philadelphia,Pennsylvania,72,Maintenance,Nails,3,12,36
1529,18,Phoenix,Arizona,78,Public Areas,Small Area Rug,1,20,20
1530,19,Los Angeles,California,52,Furnishings,Ironing Board,2,18,36
1531,20,San Francisco,California,52,Furnishings,Ironing Board,3,18,54
1532,1,New York,New York,85,Public Areas,Low Chair,3,80,240
1533,8,Philadelphia,Pennsylvania,10,Housekeeping,Toilet Paper,2,19,38
1534,18,Phoenix,Arizona,31,Office Supplies,Sticky Notes,1,20,20
1535,13,New Orleans,Louisiana,91,Public Areas,Small Sign,1,14,14
1536,12,Dallas,Texas,19,Housekeeping,Light Bulb,2,17,34
1537,2,Cincinnati,Ohio,41,Furnishings,Office Chair,2,85,170
1538,6,Orlando,Florida,32,Office Supplies,Note Pads,3,14,42
1539,16,Denver,Colorado,94,Public Areas,Monitor,2,70,140
1540,20,San Francisco,California,6,Housekeeping,Conditioner,1,40,40
1541,15,Chicago,Illinois,48,Furnishings,Side Table,2,40,80
1542,6,Orlando,Florida,17,Housekeeping,Clothes Hanger,2,18,36
1543,18,Phoenix,Arizona,75,Public Areas,Small Plant,1,25,25
1544,5,Kansas City,Missouri,45,Furnishings,Computer Desk,1,102,102
1545,1,New York,New York,61,Maintenance,Tape Measure,3,8,24
1546,20,San Francisco,California,70,Maintenance,Door Lock,1,117,117
1547,20,San Francisco,California,60,Maintenance,Portable Drill,2,195,390
1548,1,New York,New York,38,Furnishings,Bed (Double),3,250,750
1549,14,Nashville,Tennessee,25,Office Supplies,Envelopes (Legal),1,28,28
1550,6,Orlando,Florida,41,Furnishings,Office Chair,1,85,85
1551,3,Portland,Oregon,93,Public Areas,Terminal,1,85,85
1552,11,Atlanta,Georgia,35,Furnishings,Tissue Box,2,25,50
1553,10,Arlington,Virginia,74,Public Areas,Large Plant,2,35,70
1554,2,Cincinnati,Ohio,52,Furnishings,Ironing Board,3,18,54
1555,2,Cincinnati,Ohio,1,Housekeeping,Large Towel,3,9,27
1556,14,Nashville,Tennessee,31,Office Supplies,Sticky Notes,1,20,20
1557,20,San Francisco,California,14,Housekeeping,Pillowcase,1,15,15
1558,16,Denver,Colorado,52,Furnishings,Ironing Board,2,18,36
1559,19,Los Angeles,California,13,Housekeeping,Bed Sheet (Double),3,20,60
1560,1,New York,New York,76,Public Areas,Ficus,2,80,160
1561,1,New York,New York,92,Public Areas,Large Sign,2,20,40
1562,4,Seattle,Washington,79,Public Areas,Coffee Table,2,103,206
1563,7,Boston,Massachusetts,14,Housekeeping,Pillowcase,3,15,45
1564,10,Arlington,Virginia,1,Housekeeping,Large Towel,1,9,9
1565,2,Cincinnati,Ohio,9,Housekeeping,Tissues,3,14,42
1566,6,Orlando,Florida,88,Public Areas,Serving Tray,1,6,6
1567,18,Phoenix,Arizona,80,Public Areas,Poster Stand,2,27,54
1568,2,Cincinnati,Ohio,31,Office Supplies,Sticky Notes,3,20,60
1569,13,New Orleans,Louisiana,33,Furnishings,Towel Rack,2,10,20
1570,17,Las Vegas,Nevada,18,Housekeeping,Coffee Cup,1,24,24
1571,10,Arlington,Virginia,87,Public Areas,End Table,3,30,90
1572,3,Portland,Oregon,49,Furnishings,Large Vase,2,27,54
1573,20,San Francisco,California,87,Public Areas,End Table,3,30,90
1574,19,Los Angeles,California,25,Office Supplies,Envelopes (Legal),3,28,84
1575,1,New York,New York,37,Furnishings,Bed (King),2,300,600
1576,14,Nashville,Tennessee,45,Furnishings,Computer Desk,3,102,306
1577,6,Orlando,Florida,79,Public Areas,Coffee Table,1,103,103
1578,7,Boston,Massachusetts,6,Housekeeping,Conditioner,3,40,120
1579,17,Las Vegas,Nevada,27,Office Supplies,Invisible Tape,2,8,16
1580,17,Las Vegas,Nevada,65,Maintenance,Ladder,1,89,89
1581,20,San Francisco,California,37,Furnishings,Bed (King),2,300,600
1582,17,Las Vegas,Nevada,85,Public Areas,Low Chair,2,80,160
1583,6,Orlando,Florida,13,Housekeeping,Bed Sheet (Double),1,20,20
1584,20,San Francisco,California,69,Maintenance,Door Knob,1,41,41
1585,6,Orlando,Florida,78,Public Areas,Small Area Rug,2,20,40
1586,19,Los Angeles,California,88,Public Areas,Serving Tray,2,6,12
1587,20,San Francisco,California,82,Public Areas,Business Cards,3,60,180
1588,10,Arlington,Virginia,88,Public Areas,Serving Tray,1,6,6
1589,13,New Orleans,Louisiana,51,Furnishings,Painting,1,85,85
1590,17,Las Vegas,Nevada,93,Public Areas,Terminal,1,85,85
1591,12,Dallas,Texas,69,Maintenance,Door Knob,1,41,41
1592,8,Philadelphia,Pennsylvania,50,Furnishings,Small Vase,3,33,99
1593,11,Atlanta,Georgia,45,Furnishings,Computer Desk,1,102,102
1594,8,Philadelphia,Pennsylvania,77,Public Areas,Large Area Rug,1,40,40
1595,9,Richmond,Virginia,42,Furnishings,Reading Chair,3,70,210
1596,14,Nashville,Tennessee,88,Public Areas,Serving Tray,2,6,12
1597,6,Orlando,Florida,44,Furnishings,Floor Lamp,3,55,165
1598,17,Las Vegas,Nevada,41,Furnishings,Office Chair,3,85,255
1599,11,Atlanta,Georgia,90,Public Areas,Luggage Cart,2,138,276
1600,11,Atlanta,Georgia,61,Maintenance,Tape Measure,2,8,16
1601,19,Los Angeles,California,8,Housekeeping,Bath Soap,2,35,70
1602,8,Philadelphia,Pennsylvania,26,Office Supplies,Envelopes (Catalog),2,13,26
1603,5,Kansas City,Missouri,85,Public Areas,Low Chair,3,80,240
1604,15,Chicago,Illinois,23,Office Supplies,Printer Toner,1,85,85
1605,1,New York,New York,73,Maintenance,Mop,1,15,15
1606,19,Los Angeles,California,6,Housekeeping,Conditioner,2,40,80
1607,20,San Francisco,California,78,Public Areas,Small Area Rug,3,20,60
1608,13,New Orleans,Louisiana,21,Office Supplies,Printer Paper,1,50,50
1609,19,Los Angeles,California,81,Public Areas,Flyer Holder,2,3,6
1610,13,New Orleans,Louisiana,23,Office Supplies,Printer Toner,1,85,85
1611,7,Boston,Massachusetts,81,Public Areas,Flyer Holder,2,3,6
1612,4,Seattle,Washington,64,Maintenance,Gaffer's Tape,3,27,81
1613,14,Nashville,Tennessee,78,Public Areas,Small Area Rug,3,20,60
1614,17,Las Vegas,Nevada,34,Furnishings,Shower Curtain,1,5,5
1615,13,New Orleans,Louisiana,68,Maintenance,Window Screen,3,30,90
1616,15,Chicago,Illinois,14,Housekeeping,Pillowcase,2,15,30
1617,16,Denver,Colorado,53,Furnishings,Iron,3,20,60
1618,14,Nashville,Tennessee,33,Furnishings,Towel Rack,2,10,20
1619,2,Cincinnati,Ohio,89,Public Areas,Photograph,1,45,45
1620,11,Atlanta,Georgia,82,Public Areas,Business Cards,1,60,60
1621,1,New York,New York,14,Housekeeping,Pillowcase,3,15,45
1622,11,Atlanta,Georgia,36,Furnishings,Armoire,2,115,230
1623,3,Portland,Oregon,5,Housekeeping,Moisturizer,3,40,120
1624,8,Philadelphia,Pennsylvania,32,Office Supplies,Note Pads,2,14,28
1625,17,Las Vegas,Nevada,17,Housekeeping,Clothes Hanger,2,18,36
1626,15,Chicago,Illinois,49,Furnishings,Large Vase,1,27,27
1627,3,Portland,Oregon,45,Furnishings,Computer Desk,3,102,306
1628,20,San Francisco,California,20,Office Supplies,Pens,3,30,90
